title,description,image_url
Barbs from the Bard,"&quot; Feel better? Of course you do. Here is one book you can&#39;t
put down because it&#39;s so cathartic. At last, we are empowered.
There is a way of fighting back. Sweet vengeance is just around the
corner.",http://images.amazon.com/images/P/1893224201.01.LZZZZZZZ.jpg
Larrys Party,"The new novel from the Pulitzer Prize-winning author of &#39;The Stone
Diaries&#39;.",http://images.amazon.com/images/P/1857027051.01.LZZZZZZZ.jpg
Ghost Children,"&quot;Seventeen years ago Angela Carr made the difficult decision to
abort and unwanted child. Seventeen years later the child&#39;s father
... cannot quite forget his sense of grief and loss...&quot;--jacket.",http://images.amazon.com/images/P/0413689107.01.LZZZZZZZ.jpg
Teddy Bear Knits,"Brief text and illustrations follow a teddy bear&#39;s adventures as
he searches for the rainbow.",http://images.amazon.com/images/P/088162280X.01.LZZZZZZZ.jpg
One of Them,9,http://images.amazon.com/images/P/0879734205.01.LZZZZZZZ.jpg
Ich pfeif auf schÃ?Â¶ne MÃ?Â¤nner.,9,http://images.amazon.com/images/P/3596133203.01.LZZZZZZZ.jpg
"Health Power: Health by Choice, Not Chance","Proven Method to Reverse Heart Disease, Beat Diabetes, Weight Loss and
Slow Aging.",http://images.amazon.com/images/P/0828015465.01.LZZZZZZZ.jpg
Resurrection Club,"Mediocre PR consultant Charles Kidd might just have found his meal
ticket in charming new client Peter Dexter&#39;s plans for the
Edinburgh Festival. But Dexter&#39;s polished performance cloaks a
more sinister, manipulative purpose.",http://images.amazon.com/images/P/0002258579.01.LZZZZZZZ.jpg
Baltimore's Mansion: A Memoir,9,http://images.amazon.com/images/P/0385720300.01.LZZZZZZZ.jpg
Zauber der Freiheit.,"Sandy, Hausfrau und Mutter, sucht in neuen Kontakten und sexuellen
Abenteuern nach Erfüllung in ihrem leeren Leben.",http://images.amazon.com/images/P/3453173287.01.LZZZZZZZ.jpg
Life Drawing,"This collection takes its title from Linda Cracknell&#39;s first short
story, written in 1998, which won the Macallan/Scotland on Sunday
award. The stories here begin with experiences of childhood and take
the reader on a journey to old age.",http://images.amazon.com/images/P/1903238137.01.LZZZZZZZ.jpg
A Catch of Consequence,"During a fishing expedition in Boston Harbor, staunch Patriot
Makepeace Burke comes to the aid of an English aristocrat who had
fallen victim to a Patriot mob and dumped in the water to drown, an
action that puts her life in danger from the ...",http://images.amazon.com/images/P/0425190153.01.LZZZZZZZ.jpg
Mirror Man,Life suddenly gets complicated for Detective Jason Coulter.,http://images.amazon.com/images/P/1591130875.01.LZZZZZZZ.jpg
Over de regels van het spel,9,http://images.amazon.com/images/P/9023679245.01.LZZZZZZZ.jpg
Snoopy's Word Book (Golden Books for Beginners),"Snoopy, Charlie Brown, and the rest of the Peanuts gang help children
learn a variety of basic words.",http://images.amazon.com/images/P/0307109321.01.LZZZZZZZ.jpg
Lassie (Puffin High Flyer),"Lassie helps Matt adjust to rural Virginia, but a ruthless neighbor
tries to drive Matt&#39;s family out",http://images.amazon.com/images/P/0140368027.01.LZZZZZZZ.jpg
Coming Home (Haunting Hearts Romance),"Killed in a car accident, Maizie Olinger&#39;s eyes are used to save
the eyesight of Max Kensington, a handsome executive, and Maizie&#39;s
mischievous spirit embarks on a ghostly mission to guide Max to fall
in love with her lovely sister, Libby.",http://images.amazon.com/images/P/0515125172.01.LZZZZZZZ.jpg
Come a Stranger,9,http://images.amazon.com/images/P/0833508059.01.LZZZZZZZ.jpg
Falling Up,"Poor Screamin&#39; Millie is just one of the unforgettable characters
in this wondrous new book of poems and drawings by the creator of
Where the Sidewalk Ends and A Light in the Attic.",http://images.amazon.com/images/P/0060248025.01.LZZZZZZZ.jpg
The HOUSE ON PARCHMENT STREET,"While staying with her cousin in England, a young girl helps him find
a way of helping the troubled ghosts inhabiting the cellar of the
house.",http://images.amazon.com/images/P/0689714718.01.LZZZZZZZ.jpg
"Zane:  The Wild One (Silhouette Desire, No. 1452)","Zane: The Wild One by Bronwyn Jameson released on Jun 24, 2002 is
available now for purchase.",http://images.amazon.com/images/P/0373764529.01.LZZZZZZZ.jpg
The Miracle Game,"The witness in 1948 to a baffling event labled by Catholic townspeople
as a miracle and by the Communist Party as a fraud, cynical Czech
Danny Smiricky finds himself drawn into an investigation of the event
twenty years later during the ...",http://images.amazon.com/images/P/0393308499.01.LZZZZZZZ.jpg
Ringworld,9,http://images.amazon.com/images/P/0345316754.01.LZZZZZZZ.jpg
WILD SEED,9,http://images.amazon.com/images/P/0671430661.01.LZZZZZZZ.jpg
Traits of a Lasting Marriage (LBk),"Based on the authors&#39; 35 years of marriage counseling, as well as
a survey of 186 couples, key traits that characterize successful
marriages--including mutually satisfying comunication, spiritual
vitality, and effective conflict resolution- ...",http://images.amazon.com/images/P/084233789X.01.LZZZZZZZ.jpg
Words to Live By: The Origins of Conventional Wisdom and Commonsense Advice,"Traces the origins of the gems of popular wisdom that are part of
American culture, delving into sources as diverse as Aesop, the Bible,
Ben Franklin, and Broadway",http://images.amazon.com/images/P/0140281568.01.LZZZZZZZ.jpg
Picture Perfect,9,http://images.amazon.com/images/P/0425154114.01.LZZZZZZZ.jpg
My Lesbian Husband,"&quot;--Mark Doty, Ruminator Review Finalist for the Lambda Literary
Award Barrie Jean Borich is the winner of many literary awards and is
the author of Restoring the Color of Roses (Firebrand Books), a memoir
set in the Calumet region of ...",http://images.amazon.com/images/P/1555973108.01.LZZZZZZZ.jpg
King Lear (Oxford School Shakespeare Series),"Presents Shakespeare&#39;s tragedy about King Lear and his attempts to
divide his kingdom between his three daughters.",http://images.amazon.com/images/P/019832054X.01.LZZZZZZZ.jpg
"The Collected Works of C.s Lewis: The Pilgrim's Regress, Christian Reflections, God in the Dock",Contains three complete works of C.S. Lewis.,http://images.amazon.com/images/P/0884861511.01.LZZZZZZZ.jpg
Hunter of Worlds,9,http://images.amazon.com/images/P/0886772176.01.LZZZZZZZ.jpg
Returning: Tales,9,http://images.amazon.com/images/P/0140064184.01.LZZZZZZZ.jpg
"Warsaw Requiem (The Zion Covenant, 6)","As shadows close over Poland, a stunned world echoes the words,
&quot;It has come to this..&quot;. Having overrun Czechoslovakia, the
iron baton of Hitler&#39;s Third Reich is poised to orchestrate a
requiem for Warsaw.",http://images.amazon.com/images/P/0764224328.01.LZZZZZZZ.jpg
Cliffsnotes Lord of the Flies (Cliffs Notes),9,http://images.amazon.com/images/P/0822007541.01.LZZZZZZZ.jpg
First Test (Protector of the Small),"In the medieval and fantastic realm of Tortall, Keladry of Mindelan is
the first girl to take advantage of the decree that permits females to
train for knighthood.",http://images.amazon.com/images/P/0679889175.01.LZZZZZZZ.jpg
Henry and Beezus (Henry Huggins (Paperback)),9,http://images.amazon.com/images/P/0440432952.01.LZZZZZZZ.jpg
Loving Linsey,9,http://images.amazon.com/images/P/0380800403.01.LZZZZZZZ.jpg
The New Decorator's Handbook,"Explains how to use painting and other techniques to refurbish
one&#39;s home; covers color, lighting, planning the work, equipment,
paints, and preparing surfaces; and suggests projects for each room
Jocasta Innes&#39;s The New Decorator&#39;s ...",http://images.amazon.com/images/P/0062701436.01.LZZZZZZZ.jpg
Wege zum Ruhm: 13 Hilfestellungen fÃ¼r junge KÃ¼nstler und 1 Warnung,9,http://images.amazon.com/images/P/3251003011.01.LZZZZZZZ.jpg
The Last of the Cockleshell Heroes: A World War Two Memoir,"Now, for the first time, one of the two survivors, and now the only
one living, William Sparks, DSM, tells his own incredible story of the
Cockleshell Heroes, a personal account of courage, danger and
survival.",http://images.amazon.com/images/P/0850522978.01.LZZZZZZZ.jpg
"Cheetah Girls, The: Woof, There It Is - Book #5 (Cheetah Girls, No 5)",9,http://images.amazon.com/images/P/0786814241.01.LZZZZZZZ.jpg
Plain Seeing: A Novel,"In New Mexico, a woman&#39;s obsession with her mother ruins her life.
The mother was an actress who died early and the grandmother refused
to discuss her. One day, the husband has enough and walks out, taking
their daughter.",http://images.amazon.com/images/P/0060929456.01.LZZZZZZZ.jpg
Gardens of Stone: Dewey Ann,9,http://images.amazon.com/images/P/0812587251.01.LZZZZZZZ.jpg
Hope to Die: A Matthew Scudder Crime Novel (Matthew Scudder Mysteries (Paperback)),"The city caught its collective breath when upscale couple Byrne and
Susan Hollander were slaughtered in a brutal home invasion.",http://images.amazon.com/images/P/006103097X.01.LZZZZZZZ.jpg
Life a la Henri : Being the Memories of Henri Charpentier (Modern Library Food),"This edition includes a new Introduction by Alice Waters, owner and
proprietor of Chez Panisse in Berkeley, California, and author of many
cookbooks.",http://images.amazon.com/images/P/0375756922.01.LZZZZZZZ.jpg
When Dreams Came True: Classical Fairy Tales and Their Tradition (Literary Studies),9,http://images.amazon.com/images/P/0415921511.01.LZZZZZZZ.jpg
"Criptonomicom 1, Spanish Edition","&quot; Stephenson ha sido considerado como &quot;el Hemingway de los
hackers y el Quentin Tarantino de la ciencia ficcion ciberpunk,&quot;
y su novela como &quot;El senor de los anillos&quot; de la nueva
sociedad de la informacion.Un verdadero tour de force ...",http://images.amazon.com/images/P/8466606211.01.LZZZZZZZ.jpg
Night Plague,9,http://images.amazon.com/images/P/0812522044.01.LZZZZZZZ.jpg
Quick & Healthy Recipes and Ideas : For People Who Say They Don't Have Time to Cook Healthy Meals,9,http://images.amazon.com/images/P/0962916005.01.LZZZZZZZ.jpg
"Invalid Women: Figuring Feminine Illness in American Fiction and Culture, 1840-1940","A provocative study based on imaginative historical research and very
fine close readings. The book provides a useful American complement to
Helena Michie&#39;s The Flesh Made Word and Margaret Homans&#39;s
Bearing the World.",http://images.amazon.com/images/P/0807844063.01.LZZZZZZZ.jpg
Bitter with Baggage Seeks Same : The Life and Times of Some Chickens,"An artist and her tiny yellow chickens explore the complexities and
follies of the modern world, as they deal with playground popularity
battles, crowded yoga classes, blind dates, KFCs, and other perils, in
a collection of hilarious ...",http://images.amazon.com/images/P/1582343764.01.LZZZZZZZ.jpg
The Christmas Carrolls (Regency Romance),9,http://images.amazon.com/images/P/0449225100.01.LZZZZZZZ.jpg
"Lyle, There's a Fortune in Your Attic","Offers information and the current market value for many overlooked
collectibles, including pottery, furniture, clothing, daguerreotypes,
and glassware",http://images.amazon.com/images/P/0399516778.01.LZZZZZZZ.jpg
Walker's Britain: The Complete Pocket Guide to Over 240 Walks and Rambles,9,http://images.amazon.com/images/P/033026611X.01.LZZZZZZZ.jpg
"Bud, Not Buddy",9,http://images.amazon.com/images/P/0439227534.01.LZZZZZZZ.jpg
Agatha Raisin and the Walkers of Dembley,"When the quarrelsome head of the Dembley Ramblers Association, Jessica
Tartinck, turns up dead in the field of the local baronet, the
inimitable Agatha Raisin--in another attempt to gain community
acceptance--sets out to clear Sir Charles ...",http://images.amazon.com/images/P/0312117388.01.LZZZZZZZ.jpg
LA Muerte De Artemio Cruz/the Death of Artemio Cruz,9,http://images.amazon.com/images/P/8434580330.01.LZZZZZZZ.jpg
My First Book of Counting Friends,Ten different things are seen on a visit to the circus.,http://images.amazon.com/images/P/1569870314.01.LZZZZZZZ.jpg
"Eleanor and Franklin: The Story of Their Relationship, Based on Eleanor Roosevelt's Private Papers",9,http://images.amazon.com/images/P/1568520751.01.LZZZZZZZ.jpg
"The Best American Nonrequired Reading 2002 (Best American Nonrequired Reading, 2002)",9,http://images.amazon.com/images/P/0618246940.01.LZZZZZZZ.jpg
Over the Edge,9,http://images.amazon.com/images/P/006109367X.01.LZZZZZZZ.jpg
"Baby, You'Re Mine! (Baby Boom) (Harlequin Romance , Vol 3463)","Baby You&#39;re Mine! by Leigh Michaels released on May 23, 1997 is
available now for purchase.",http://images.amazon.com/images/P/0373034636.01.LZZZZZZZ.jpg
Eating the Flowers of Paradise: A Journey Through the Drug Fields of Ethiopia and Yemen,"With a taste for the exotic, the author introduces the still-surreal
world at the south end of the Red Sea, where Western values have yet
to penetrate the centuries-old traditions and a leafy psychoactive
plant called Qat has shaped an ...",http://images.amazon.com/images/P/0312229690.01.LZZZZZZZ.jpg
GroÃ?Â?e BÃ?Â¼cher.,9,http://images.amazon.com/images/P/3442725445.01.LZZZZZZZ.jpg
Coming Back Alive,9,http://images.amazon.com/images/P/0380614162.01.LZZZZZZZ.jpg
The Rockefellers: An American Dynasty,9,http://images.amazon.com/images/P/0030083710.01.LZZZZZZZ.jpg
The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),9,http://images.amazon.com/images/P/0142000663.01.LZZZZZZZ.jpg
Poison: An 87th Precinct Novel,9,http://images.amazon.com/images/P/0877957878.01.LZZZZZZZ.jpg
The Sheriff and the E-mail Bride/Stray Hearts (Harlequin Duets 33),9,http://images.amazon.com/images/P/0373440995.01.LZZZZZZZ.jpg
Going Underground,"Going Underground by Karen Van Der Zee released on May 25, 1984 is
available now for purchase.",http://images.amazon.com/images/P/0373107080.01.LZZZZZZZ.jpg
RougeSang,"AMOUR, HAINE, POUVOIR, VIOLENCE.",http://images.amazon.com/images/P/2070542777.01.LZZZZZZZ.jpg
Ratz Are Nice,9,http://images.amazon.com/images/P/1555835546.01.LZZZZZZZ.jpg
The Railway Vanishes: An Appreciation of a Lost Era,9,http://images.amazon.com/images/P/1857940350.01.LZZZZZZZ.jpg
Get a Grip on Evolution,9,http://images.amazon.com/images/P/0737000368.01.LZZZZZZZ.jpg
Star Trek the New Voyages #2,9,http://images.amazon.com/images/P/0553113925.01.LZZZZZZZ.jpg
The Girl Who Loved Tom Gordon,9,http://images.amazon.com/images/P/0671045857.01.LZZZZZZZ.jpg
Siddhartha : Siddhartha (Shambhala Classics),"From the Paperback edition. In the novel, &quot;Siddhartha, a young
man, leaves his family for a contemplative life, then, restless,
discards it for one of the flesh. He conceives a son, but bored and
sickened by lust and greed, moves on again.",http://images.amazon.com/images/P/1570627215.01.LZZZZZZZ.jpg
